#x-axis,1
#second,Volt
-7.616455000000e-001, 1.12563e+000
-7.611335000000e-001, 1.04523e+000
-7.606215000000e-001, 1.12563e+000
-7.601095000000e-001, 1.12563e+000
-7.595975000000e-001, 1.12563e+000
-7.590855000000e-001, 1.12563e+000
-7.585735000000e-001, 1.12563e+000
-7.580615000000e-001, 1.12563e+000
-7.575495000000e-001, 1.12563e+000
-7.570375000000e-001, 1.20603e+000
-7.565255000000e-001, 1.28643e+000
-7.560135000000e-001, 1.20603e+000
-7.555015000000e-001, 1.36683e+000
-7.549895000000e-001, 1.20603e+000
-7.544775000000e-001, 1.28643e+000
-7.539655000000e-001, 1.28643e+000
-7.534535000000e-001, 1.28643e+000
-7.529415000000e-001, 1.28643e+000
-7.524295000000e-001, 1.28643e+000
-7.519175000000e-001, 1.36683e+000
-7.514055000000e-001, 1.36683e+000
-7.508935000000e-001, 1.44724e+000
-7.503815000000e-001, 1.36683e+000
-7.498695000000e-001, 1.44724e+000
-7.493575000000e-001, 1.36683e+000
-7.488455000000e-001, 1.44724e+000
-7.483335000000e-001, 1.52764e+000
-7.478215000000e-001, 1.52764e+000
-7.473095000000e-001, 1.52764e+000
-7.467975000000e-001, 1.44724e+000
-7.462855000000e-001, 1.52764e+000
-7.457735000000e-001, 1.52764e+000
-7.452615000000e-001, 1.52764e+000
-7.447495000000e-001, 1.52764e+000
-7.442375000000e-001, 1.44724e+000
-7.437255000000e-001, 1.60804e+000
-7.432135000000e-001, 1.60804e+000
-7.427015000000e-001, 1.68844e+000
-7.421895000000e-001, 1.68844e+000
-7.416775000000e-001, 1.68844e+000
-7.411655000000e-001, 1.60804e+000
-7.406535000000e-001, 1.68844e+000
-7.401415000000e-001, 1.68844e+000
-7.396295000000e-001, 1.68844e+000
-7.391175000000e-001, 1.76884e+000
-7.386055000000e-001, 1.76884e+000
-7.380935000000e-001, 1.76884e+000
-7.375815000000e-001, 1.76884e+000
-7.370695000000e-001, 1.84925e+000
-7.365575000000e-001, 1.76884e+000
-7.360455000000e-001, 1.84925e+000
-7.355335000000e-001, 1.84925e+000
-7.350215000000e-001, 1.84925e+000
-7.345095000000e-001, 1.84925e+000
-7.339975000000e-001, 1.92965e+000
-7.334855000000e-001, 1.92965e+000
-7.329735000000e-001, 1.84925e+000
-7.324615000000e-001, 1.92965e+000
-7.319495000000e-001, 1.92965e+000
-7.314375000000e-001, 2.01005e+000
-7.309255000000e-001, 1.92965e+000
-7.304135000000e-001, 2.01005e+000
-7.299015000000e-001, 2.01005e+000
-7.293895000000e-001, 2.09045e+000
-7.288775000000e-001, 2.01005e+000
-7.283655000000e-001, 2.01005e+000
-7.278535000000e-001, 2.09045e+000
-7.273415000000e-001, 2.09045e+000
-7.268295000000e-001, 2.09045e+000
-7.263175000000e-001, 2.17085e+000
-7.258055000000e-001, 2.17085e+000
-7.252935000000e-001, 2.17085e+000
-7.247815000000e-001, 2.17085e+000
-7.242695000000e-001, 2.17085e+000
-7.237575000000e-001, 2.25126e+000
-7.232455000000e-001, 2.09045e+000
-7.227335000000e-001, 2.25126e+000
-7.222215000000e-001, 2.25126e+000
-7.217095000000e-001, 2.17085e+000
-7.211975000000e-001, 2.33166e+000
-7.206855000000e-001, 2.25126e+000
-7.201735000000e-001, 2.33166e+000
-7.196615000000e-001, 2.33166e+000
-7.191495000000e-001, 2.33166e+000
-7.186375000000e-001, 2.33166e+000
-7.181255000000e-001, 2.41206e+000
-7.176135000000e-001, 2.41206e+000
-7.171015000000e-001, 2.41206e+000
-7.165895000000e-001, 2.33166e+000
-7.160775000000e-001, 2.41206e+000
-7.155655000000e-001, 2.41206e+000
-7.150535000000e-001, 2.41206e+000
-7.145415000000e-001, 2.41206e+000
-7.140295000000e-001, 2.49246e+000
-7.135175000000e-001, 2.49246e+000
-7.130055000000e-001, 2.49246e+000
-7.124935000000e-001, 2.41206e+000
-7.119815000000e-001, 2.49246e+000
-7.114695000000e-001, 2.57286e+000
-7.109575000000e-001, 2.65327e+000
-7.104455000000e-001, 2.65327e+000
-7.099335000000e-001, 2.57286e+000
-7.094215000000e-001, 2.57286e+000
-7.089095000000e-001, 2.57286e+000
-7.083975000000e-001, 2.65327e+000
-7.078855000000e-001, 2.65327e+000
-7.073735000000e-001, 2.73367e+000
-7.068615000000e-001, 2.65327e+000
-7.063495000000e-001, 2.65327e+000
-7.058375000000e-001, 2.73367e+000
-7.053255000000e-001, 2.73367e+000
-7.048135000000e-001, 2.65327e+000
-7.043015000000e-001, 2.73367e+000
-7.037895000000e-001, 2.81407e+000
-7.032775000000e-001, 2.81407e+000
-7.027655000000e-001, 2.89447e+000
-7.022535000000e-001, 2.81407e+000
-7.017415000000e-001, 2.89447e+000
-7.012295000000e-001, 2.89447e+000
-7.007175000000e-001, 2.97487e+000
-7.002055000000e-001, 2.89447e+000
-6.996935000000e-001, 2.89447e+000
-6.991815000000e-001, 2.89447e+000
-6.986695000000e-001, 2.89447e+000
-6.981575000000e-001, 2.97487e+000
-6.976455000000e-001, 2.97487e+000
-6.971335000000e-001, 3.05528e+000
-6.966215000000e-001, 3.05528e+000
-6.961095000000e-001, 2.97487e+000
-6.955975000000e-001, 3.05528e+000
-6.950855000000e-001, 3.05528e+000
-6.945735000000e-001, 3.05528e+000
-6.940615000000e-001, 3.13568e+000
-6.935495000000e-001, 3.13568e+000
-6.930375000000e-001, 3.13568e+000
-6.925255000000e-001, 3.05528e+000
-6.920135000000e-001, 3.13568e+000
-6.915015000000e-001, 3.21608e+000
-6.909895000000e-001, 3.13568e+000
-6.904775000000e-001, 3.21608e+000
-6.899655000000e-001, 3.21608e+000
-6.894535000000e-001, 3.21608e+000
-6.889415000000e-001, 3.21608e+000
-6.884295000000e-001, 3.21608e+000
-6.879175000000e-001, 3.29648e+000
-6.874055000000e-001, 3.29648e+000
-6.868935000000e-001, 3.29648e+000
-6.863815000000e-001, 3.21608e+000
-6.858695000000e-001, 3.37688e+000
-6.853575000000e-001, 3.37688e+000
-6.848455000000e-001, 3.45729e+000
-6.843335000000e-001, 3.37688e+000
-6.838215000000e-001, 3.45729e+000
-6.833095000000e-001, 3.37688e+000
-6.827975000000e-001, 3.45729e+000
-6.822855000000e-001, 3.53769e+000
-6.817735000000e-001, 3.37688e+000
-6.812615000000e-001, 3.37688e+000
-6.807495000000e-001, 3.45729e+000
-6.802375000000e-001, 3.53769e+000
-6.797255000000e-001, 3.53769e+000
-6.792135000000e-001, 3.45729e+000
-6.787015000000e-001, 3.53769e+000
-6.781895000000e-001, 3.53769e+000
-6.776775000000e-001, 3.53769e+000
-6.771655000000e-001, 3.69849e+000
-6.766535000000e-001, 3.61809e+000
-6.761415000000e-001, 3.53769e+000
-6.756295000000e-001, 3.61809e+000
-6.751175000000e-001, 3.69849e+000
-6.746055000000e-001, 3.61809e+000
-6.740935000000e-001, 3.69849e+000
-6.735815000000e-001, 3.69849e+000
-6.730695000000e-001, 3.69849e+000
-6.725575000000e-001, 3.69849e+000
-6.720455000000e-001, 3.69849e+000
-6.715335000000e-001, 3.69849e+000
-6.710215000000e-001, 3.69849e+000
-6.705095000000e-001, 3.77889e+000
-6.699975000000e-001, 3.77889e+000
-6.694855000000e-001, 3.77889e+000
-6.689735000000e-001, 3.77889e+000
-6.684615000000e-001, 3.85930e+000
-6.679495000000e-001, 3.85930e+000
-6.674375000000e-001, 3.93970e+000
-6.669255000000e-001, 3.93970e+000
-6.664135000000e-001, 3.85930e+000
-6.659015000000e-001, 3.93970e+000
-6.653895000000e-001, 3.85930e+000
-6.648775000000e-001, 3.93970e+000
-6.643655000000e-001, 3.93970e+000
-6.638535000000e-001, 3.93970e+000
-6.633415000000e-001, 4.10050e+000
-6.628295000000e-001, 3.93970e+000
-6.623175000000e-001, 4.10050e+000
-6.618055000000e-001, 4.10050e+000
-6.612935000000e-001, 4.02010e+000
-6.607815000000e-001, 4.10050e+000
-6.602695000000e-001, 4.02010e+000
-6.597575000000e-001, 4.18090e+000
-6.592455000000e-001, 4.10050e+000
-6.587335000000e-001, 4.10050e+000
-6.582215000000e-001, 4.18090e+000
-6.577095000000e-001, 4.18090e+000
-6.571975000000e-001, 4.18090e+000
-6.566855000000e-001, 4.18090e+000
-6.561735000000e-001, 4.18090e+000
-6.556615000000e-001, 4.26131e+000
-6.551495000000e-001, 4.18090e+000
-6.546375000000e-001, 4.26131e+000
-6.541255000000e-001, 4.34171e+000
-6.536135000000e-001, 4.26131e+000
-6.531015000000e-001, 4.18090e+000
-6.525895000000e-001, 4.34171e+000
-6.520775000000e-001, 4.26131e+000
-6.515655000000e-001, 4.34171e+000
-6.510535000000e-001, 4.34171e+000
-6.505415000000e-001, 4.42211e+000
-6.500295000000e-001, 4.34171e+000
-6.495175000000e-001, 4.50251e+000
-6.490055000000e-001, 4.42211e+000
-6.484935000000e-001, 4.42211e+000
-6.479815000000e-001, 4.50251e+000
-6.474695000000e-001, 4.42211e+000
-6.469575000000e-001, 4.50251e+000
-6.464455000000e-001, 4.50251e+000
-6.459335000000e-001, 4.50251e+000
-6.454215000000e-001, 4.58291e+000
-6.449095000000e-001, 4.58291e+000
-6.443975000000e-001, 4.58291e+000
-6.438855000000e-001, 4.58291e+000
-6.433735000000e-001, 4.58291e+000
-6.428615000000e-001, 4.58291e+000
-6.423495000000e-001, 4.58291e+000
-6.418375000000e-001, 4.66332e+000
-6.413255000000e-001, 4.58291e+000
-6.408135000000e-001, 4.74372e+000
-6.403015000000e-001, 4.74372e+000
-6.397895000000e-001, 4.74372e+000
-6.392775000000e-001, 4.58291e+000
-6.387655000000e-001, 4.66332e+000
-6.382535000000e-001, 4.74372e+000
-6.377415000000e-001, 4.74372e+000
-6.372295000000e-001, 4.74372e+000
-6.367175000000e-001, 4.82412e+000
-6.362055000000e-001, 4.82412e+000
-6.356935000000e-001, 4.82412e+000
-6.351815000000e-001, 4.82412e+000
-6.346695000000e-001, 4.90452e+000
-6.341575000000e-001, 4.90452e+000
-6.336455000000e-001, 4.90452e+000
-6.331335000000e-001, 4.82412e+000
-6.326215000000e-001, 4.90452e+000
-6.321095000000e-001, 4.90452e+000
-6.315975000000e-001, 4.98492e+000
-6.310855000000e-001, 5.06533e+000
-6.305735000000e-001, 4.98492e+000
-6.300615000000e-001, 5.06533e+000
-6.295495000000e-001, 5.06533e+000
-6.290375000000e-001, 4.98492e+000
-6.285255000000e-001, 5.06533e+000
-6.280135000000e-001, 4.98492e+000
-6.275015000000e-001, 5.06533e+000
-6.269895000000e-001, 5.06533e+000
-6.264775000000e-001, 5.14573e+000
-6.259655000000e-001, 5.14573e+000
-6.254535000000e-001, 5.22613e+000
-6.249415000000e-001, 5.14573e+000
-6.244295000000e-001, 5.22613e+000
-6.239175000000e-001, 5.14573e+000
-6.234055000000e-001, 5.22613e+000
-6.228935000000e-001, 5.22613e+000
-6.223815000000e-001, 5.22613e+000
-6.218695000000e-001, 5.30653e+000
-6.213575000000e-001, 5.30653e+000
-6.208455000000e-001, 5.30653e+000
-6.203335000000e-001, 5.22613e+000
-6.198215000000e-001, 5.22613e+000
-6.193095000000e-001, 5.38693e+000
-6.187975000000e-001, 5.30653e+000
-6.182855000000e-001, 5.30653e+000
-6.177735000000e-001, 5.46734e+000
-6.172615000000e-001, 5.38693e+000
-6.167495000000e-001, 5.30653e+000
-6.162375000000e-001, 5.38693e+000
-6.157255000000e-001, 5.38693e+000
-6.152135000000e-001, 5.38693e+000
-6.147015000000e-001, 5.38693e+000
-6.141895000000e-001, 5.38693e+000
-6.136775000000e-001, 5.46734e+000
-6.131655000000e-001, 5.54774e+000
-6.126535000000e-001, 5.54774e+000
-6.121415000000e-001, 5.54774e+000
-6.116295000000e-001, 5.54774e+000
-6.111175000000e-001, 5.54774e+000
-6.106055000000e-001, 5.62814e+000
-6.100935000000e-001, 5.54774e+000
-6.095815000000e-001, 5.70854e+000
-6.090695000000e-001, 5.62814e+000
-6.085575000000e-001, 5.62814e+000
-6.080455000000e-001, 5.70854e+000
-6.075335000000e-001, 5.70854e+000
-6.070215000000e-001, 5.70854e+000
-6.065095000000e-001, 5.70854e+000
-6.059975000000e-001, 5.70854e+000
-6.054855000000e-001, 5.70854e+000
-6.049735000000e-001, 5.70854e+000
-6.044615000000e-001, 5.78894e+000
-6.039495000000e-001, 5.78894e+000
-6.034375000000e-001, 5.78894e+000
-6.029255000000e-001, 5.78894e+000
-6.024135000000e-001, 5.86935e+000
-6.019015000000e-001, 5.86935e+000
-6.013895000000e-001, 6.03015e+000
-6.008775000000e-001, 5.94975e+000
-6.003655000000e-001, 5.94975e+000
-5.998535000000e-001, 5.86935e+000
-5.993415000000e-001, 5.78894e+000
-5.988295000000e-001, 5.94975e+000
-5.983175000000e-001, 5.86935e+000
-5.978055000000e-001, 5.86935e+000
-5.972935000000e-001, 5.70854e+000
-5.967815000000e-001, 5.70854e+000
-5.962695000000e-001, 5.78894e+000
-5.957575000000e-001, 5.78894e+000
-5.952455000000e-001, 5.78894e+000
-5.947335000000e-001, 5.78894e+000
-5.942215000000e-001, 5.70854e+000
-5.937095000000e-001, 5.70854e+000
-5.931975000000e-001, 5.62814e+000
-5.926855000000e-001, 5.70854e+000
-5.921735000000e-001, 5.62814e+000
-5.916615000000e-001, 5.54774e+000
-5.911495000000e-001, 5.54774e+000
-5.906375000000e-001, 5.54774e+000
-5.901255000000e-001, 5.54774e+000
-5.896135000000e-001, 5.54774e+000
-5.891015000000e-001, 5.62814e+000
-5.885895000000e-001, 5.46734e+000
-5.880775000000e-001, 5.46734e+000
-5.875655000000e-001, 5.46734e+000
-5.870535000000e-001, 5.54774e+000
-5.865415000000e-001, 5.38693e+000
-5.860295000000e-001, 5.54774e+000
-5.855175000000e-001, 5.38693e+000
-5.850055000000e-001, 5.38693e+000
-5.844935000000e-001, 5.38693e+000
-5.839815000000e-001, 5.38693e+000
-5.834695000000e-001, 5.38693e+000
-5.829575000000e-001, 5.38693e+000
-5.824455000000e-001, 5.30653e+000
-5.819335000000e-001, 5.30653e+000
-5.814215000000e-001, 5.30653e+000
-5.809095000000e-001, 5.22613e+000
-5.803975000000e-001, 5.22613e+000
-5.798855000000e-001, 5.22613e+000
-5.793735000000e-001, 5.30653e+000
-5.788615000000e-001, 5.22613e+000
-5.783495000000e-001, 5.14573e+000
-5.778375000000e-001, 5.22613e+000
-5.773255000000e-001, 5.22613e+000
-5.768135000000e-001, 5.14573e+000
-5.763015000000e-001, 5.14573e+000
-5.757895000000e-001, 5.14573e+000
-5.752775000000e-001, 5.14573e+000
-5.747655000000e-001, 5.14573e+000
-5.742535000000e-001, 5.14573e+000
-5.737415000000e-001, 5.14573e+000
-5.732295000000e-001, 5.06533e+000
-5.727175000000e-001, 5.06533e+000
-5.722055000000e-001, 4.98492e+000
-5.716935000000e-001, 4.98492e+000
-5.711815000000e-001, 5.06533e+000
-5.706695000000e-001, 4.90452e+000
-5.701575000000e-001, 4.98492e+000
-5.696455000000e-001, 4.90452e+000
-5.691335000000e-001, 4.90452e+000
-5.686215000000e-001, 4.98492e+000
-5.681095000000e-001, 4.90452e+000
-5.675975000000e-001, 4.90452e+000
